# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region),,,,,,,,
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2015,2100
Africa_Northern,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,Plant,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,Plant,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,Plant,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_NonStaples,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_Staples,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_Staples,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_Staples,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_Staples,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,FoodDemand_Staples,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,OilCrop oil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Rapeseed oil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Northern,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Northern,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Africa_Northern,regional biomassOil oilcrop,regional biomassOil oilcrop,OilCrop oil,trn_freight,4.52E-04,11500,11500,11500,11500,11500
Africa_Northern,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Africa_Northern,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Northern,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,BlendVegOil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,BlendVegOil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,BlendVegOil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,Plant,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,Plant,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,Plant,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_NonStaples,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_Staples,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_Staples,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_Staples,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_Staples,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,FoodDemand_Staples,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,OilCrop oil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Southern,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Southern,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Africa_Southern,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Africa_Southern,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Southern,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,BlendVegOil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,BlendVegOil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,BlendVegOil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,Plant,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,Plant,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,Plant,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_NonStaples,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_Staples,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_Staples,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_Staples,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_Staples,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,FoodDemand_Staples,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,OilCrop oil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Rapeseed oil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Africa_Western,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Africa_Western,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Africa_Western,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Africa_Western,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Africa_Western,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
