# File: comtrade_refinedLiquids.csv
# Title: trade of refined liquid products between countries in 2015
# Source: UN Comtrade database: https://comtrade.un.org/data/
# Units: Indicated in data column names
# Column types: iiciicciinnni
# ----------
Year,Reporter Code,Reporter ISO,Trade Flow Code,Partner Code,Partner ISO,Classification,Commodity Code,Qty Unit Code,Qty,Netweight (kg),Trade Value (US$),Flag
2015,36,"AUS",1,458,"MYS","H4",2710,8,1582811638,1582811638,778329894,0
2015,36,"AUS",2,458,"MYS","H4",2710,8,86867148,86867148,37982554,0
2015,36,"AUS",2,462,"MDV","H4",2710,8,1714,1714,8265,0
2015,40,"AUT",1,442,"LUX","H4",2710,8,592,592,2095,0
2015,40,"AUT",2,442,"LUX","H4",2710,8,7833,7833,18831,6
2015,40,"AUT",2,450,"MDG","H4",2710,8,1,1,60,0
2015,40,"AUT",1,458,"MYS","H4",2710,8,106,106,80,0
2015,40,"AUT",2,458,"MYS","H4",2710,8,2494,2494,27042,0
2015,48,"BHR",2,450,"MDG","H4",2710,8,2e+07,2e+07,18589288,0
2015,48,"BHR",1,458,"MYS","H4",2710,8,12636,12636,36571,0
2015,50,"BGD",1,458,"MYS","H4",2707,8,760,760,214,0
2015,50,"BGD",1,458,"MYS","H4",2709,8,41300896,41300896,14271686,0
2015,50,"BGD",1,458,"MYS","H4",2710,8,756676408,756676408,364890649,0
2015,50,"BGD",2,458,"MYS","H4",2710,8,7004,7004,15469,0
2015,56,"BEL",2,442,"LUX","H4",2707,8,284083,284083,229685,0
2015,56,"BEL",2,450,"MDG","H4",2707,8,208,208,924,0
2015,56,"BEL",1,442,"LUX","H4",2709,8,2019,2019,1075,0
2015,56,"BEL",2,442,"LUX","H4",2709,8,422,422,648,0
2015,56,"BEL",1,442,"LUX","H4",2710,8,44081307,44081307,18790169,0
2015,56,"BEL",2,442,"LUX","H4",2710,8,1776235546,1776235546,904638187,0
2015,56,"BEL",2,450,"MDG","H4",2710,8,138457,138457,245044,0
2015,56,"BEL",1,458,"MYS","H4",2710,8,17877832,17877832,14651202,0
2015,56,"BEL",2,458,"MYS","H4",2710,8,27400454,27400454,19623268,0
2015,56,"BEL",2,462,"MDV","H4",2710,8,46,46,142,6
2015,68,"BOL",2,458,"MYS","H4",2709,8,72339900,72339900,22871581,0
2015,76,"BRA",2,458,"MYS","H4",2709,8,307531200,307531200,74307719,0
2015,76,"BRA",1,458,"MYS","H4",2710,8,22421343,22421343,20535773,6
2015,90,"SLB",1,458,"MYS","H4",2707,8,2772,2772,3245,6
2015,90,"SLB",1,458,"MYS","H4",2709,8,37347,37347,47035,6
2015,90,"SLB",1,458,"MYS","H4",2710,1,NA,NA,4413048,0
2015,96,"BRN",1,458,"MYS","H4",2707,8,14486,14486,21639,0
2015,96,"BRN",1,458,"MYS","H4",2709,8,15,15,3813,0
2015,96,"BRN",2,458,"MYS","H4",2709,8,355097152,355097152,133011038,0
2015,96,"BRN",1,454,"MWI","H4",2710,8,200,200,2859,0
2015,96,"BRN",1,458,"MYS","H4",2710,8,116075833,116075833,94314375,0
2015,96,"BRN",2,458,"MYS","H4",2710,8,457691,457691,131390,0
2015,100,"BGR",1,442,"LUX","H4",2710,8,246,246,2774,0
2015,100,"BGR",2,442,"LUX","H4",2710,8,381587,381587,238832,0
2015,100,"BGR",2,450,"MDG","H4",2710,8,1376285,1376285,812444,0
2015,104,"MMR",1,458,"MYS","H4",2707,8,112098,112098,99807,0
2015,104,"MMR",1,458,"MYS","H4",2710,8,129924550,129924550,118029445,6
2015,116,"KHM",1,458,"MYS","H4",2710,8,140715,140715,244690,0
2015,116,"KHM",2,458,"MYS","H4",2710,8,1,1,84,0
2015,120,"CMR",1,442,"LUX","H4",2710,8,1,1,884,0
2015,124,"CAN",1,458,"MYS","H4",2709,12,1,NA,208,0
2015,124,"CAN",1,442,"LUX","H4",2710,8,172,172,1841,0
2015,124,"CAN",2,450,"MDG","H4",2710,8,295,295,2100,0
2015,124,"CAN",3,450,"MDG","H4",2710,8,43,43,194,0
2015,124,"CAN",1,458,"MYS","H4",2710,8,8139,8139,12247,0
2015,124,"CAN",2,458,"MYS","H4",2710,8,126217,126217,465699,0
2015,124,"CAN",3,458,"MYS","H4",2710,8,1263,1263,5046,0
2015,124,"CAN",2,462,"MDV","H4",2710,8,707,707,3323,0
2015,124,"CAN",3,462,"MDV","H4",2710,8,598,598,2910,0
2015,132,"CPV",1,458,"MYS","H4",2710,8,6856540,6856540,3252504,0
2015,144,"LKA",1,458,"MYS","H4",2707,8,61894,61894,67211,0
2015,144,"LKA",1,458,"MYS","H4",2709,8,448,448,396,0
2015,144,"LKA",1,462,"MDV","H4",2709,8,109,109,343,0
2015,144,"LKA",2,462,"MDV","H4",2709,8,158,158,2776,0
2015,144,"LKA",1,458,"MYS","H4",2710,8,23712710,23712710,14629848,0
2015,144,"LKA",2,458,"MYS","H4",2710,8,897629,897629,420295,0
2015,144,"LKA",1,462,"MDV","H4",2710,8,2460748,2460748,1346414,0
2015,144,"LKA",2,462,"MDV","H4",2710,8,6112936,6112936,4214026,0
2015,144,"LKA",3,462,"MDV","H4",2710,8,1771,1771,5389,0
2015,152,"CHL",1,442,"LUX","H4",2710,8,6426,6426,3619,6
2015,152,"CHL",1,458,"MYS","H4",2710,8,240,240,135,6
2015,156,"CHN",2,450,"MDG","H4",2707,8,180,180,400,0
2015,156,"CHN",1,458,"MYS","H4",2707,8,1627100609,1627100609,1044170444,0
2015,156,"CHN",1,458,"MYS","H4",2709,8,270364568,270364568,103124041,0
2015,156,"CHN",2,458,"MYS","H4",2709,8,58868668,58868668,49986133,0
2015,156,"CHN",1,442,"LUX","H4",2710,8,3081,3081,1708,6
2015,156,"CHN",2,442,"LUX","H4",2710,8,21256973,21256973,13193906,0
2015,156,"CHN",2,450,"MDG","H4",2710,8,5091705,5091705,2325891,0
2015,156,"CHN",1,458,"MYS","H4",2710,8,922619058,922619058,398250258,0
2015,156,"CHN",2,458,"MYS","H4",2710,8,714168846,714168846,389536482,0
2015,156,"CHN",2,462,"MDV","H4",2710,8,194829,194829,131620,0
2015,170,"COL",2,458,"MYS","H4",2709,8,146941641,146941641,54111509,0
2015,170,"COL",1,442,"LUX","H4",2710,8,90,90,232,0
2015,174,"COM",1,450,"MDG","H4",2710,8,9815,9815,16374,0
2015,174,"COM",2,450,"MDG","H4",2710,8,15,15,9,0
2015,178,"COG",2,458,"MYS","H4",2709,8,83351300,83351300,41991061,0
2015,178,"COG",1,458,"MYS","H4",2710,8,5112300,5112300,2872027,0
2015,180,"COD",1,454,"MWI","H4",2710,8,250,250,1095,0
2015,180,"COD",1,458,"MYS","H4",2710,8,111511,111511,146700,0
2015,188,"CRI",1,458,"MYS","H4",2710,8,140,140,860,0
2015,196,"CYP",1,458,"MYS","H4",2710,8,82,82,1941,0
2015,203,"CZE",1,442,"LUX","H4",2710,8,34,34,611,6
2015,203,"CZE",2,442,"LUX","H4",2710,8,2130,2130,10004,0
2015,203,"CZE",1,458,"MYS","H4",2710,8,26,26,262,0
2015,203,"CZE",2,458,"MYS","H4",2710,8,2066,2066,20563,0
2015,204,"BEN",1,458,"MYS","H4",2710,8,9780000,9780000,5438479,0
2015,208,"DNK",2,442,"LUX","H4",2710,8,3091,3091,2680,0
2015,208,"DNK",2,454,"MWI","H4",2710,8,15,15,452,0
2015,208,"DNK",2,458,"MYS","H4",2710,8,14239,14239,34386,0
2015,242,"FJI",1,458,"MYS","H4",2710,8,217021,217021,342572,6
2015,246,"FIN",1,458,"MYS","H4",2710,8,9322461,9322461,4880812,0
2015,246,"FIN",2,458,"MYS","H4",2710,8,6,6,4,0
2015,251,"FRA",1,442,"LUX","H4",2707,8,1178,1178,14915,0
2015,251,"FRA",2,442,"LUX","H4",2707,8,692,692,928,0
2015,251,"FRA",2,450,"MDG","H4",2707,8,544,544,4163,0
2015,251,"FRA",1,458,"MYS","H4",2707,8,15,15,207,0
2015,251,"FRA",2,442,"LUX","H4",2709,8,113,113,59,0
2015,251,"FRA",1,458,"MYS","H4",2709,8,5,5,61,0
2015,251,"FRA",1,458,"MYS","H4",2710,8,10303593,10303593,6887823,6
2015,251,"FRA",2,458,"MYS","H4",2710,8,1324836,1324836,1219667,6
2015,251,"FRA",2,462,"MDV","H4",2710,8,193,193,349,0
2015,251,"FRA",2,458,"MYS","H4",2709,8,3,3,152,0
2015,251,"FRA",1,442,"LUX","H4",2710,8,101036,101036,340131,0
2015,251,"FRA",2,442,"LUX","H4",2710,8,343858725,343858725,188582592,0
2015,251,"FRA",1,450,"MDG","H4",2710,8,25,25,789,0
2015,251,"FRA",2,450,"MDG","H4",2710,8,707738,707738,1427570,0
2015,251,"FRA",2,454,"MWI","H4",2710,8,11683,11683,39430,0
2015,258,"PYF",1,458,"MYS","H4",2710,8,38622,38622,131871,0
2015,276,"DEU",2,442,"LUX","H4",2707,8,70259,70259,52569,0
2015,276,"DEU",2,458,"MYS","H4",2707,8,1028361,1028361,992080,0
2015,276,"DEU",1,442,"LUX","H4",2710,8,1013104,1013104,497600,0
2015,276,"DEU",2,442,"LUX","H4",2710,8,354255530,354255530,189978611,6
2015,276,"DEU",2,450,"MDG","H4",2710,8,29512,29512,75856,0
2015,276,"DEU",1,458,"MYS","H4",2710,8,433886,433886,408852,6
2015,276,"DEU",2,458,"MYS","H4",2710,8,1663251,1663251,5016150,6
2015,276,"DEU",2,462,"MDV","H4",2710,8,102,102,1130,0
2015,288,"GHA",1,458,"MYS","H4",2710,8,2448,2448,21049,0
2015,296,"KIR",1,458,"MYS","H4",2710,8,43,43,408,0
2015,300,"GRC",1,442,"LUX","H4",2710,8,4265,4265,73185,0
2015,300,"GRC",2,442,"LUX","H4",2710,8,3913871,3913871,1512502,0
2015,300,"GRC",2,458,"MYS","H4",2710,8,1327,1327,1820,0
2015,300,"GRC",2,462,"MDV","H4",2710,8,1734,1734,1080,0
2015,320,"GTM",1,458,"MYS","H4",2710,8,561,561,747,0
2015,344,"HKG",1,458,"MYS","H4",2710,8,1245196,1245196,62120694,0
2015,344,"HKG",2,458,"MYS","H4",2710,8,28513,28513,12625263,0
2015,344,"HKG",3,458,"MYS","H4",2710,8,21683,21683,2055306,0
2015,348,"HUN",1,442,"LUX","H4",2710,8,14534,14534,13419,0
2015,348,"HUN",2,442,"LUX","H4",2710,8,1370738,1370738,795643,0
2015,348,"HUN",1,458,"MYS","H4",2710,8,3,3,69,0
2015,348,"HUN",2,462,"MDV","H4",2710,8,12405,12405,7486,0
2015,352,"ISL",2,442,"LUX","H4",2710,8,279565,279565,173978,0
2015,360,"IDN",1,458,"MYS","H4",2707,8,111982,111982,122383,0
2015,360,"IDN",1,458,"MYS","H4",2709,8,3351885617,3351885617,1496184562,0
2015,360,"IDN",2,458,"MYS","H4",2709,8,581059748,581059748,249364519,0
2015,360,"IDN",1,458,"MYS","H4",2710,8,3258912134,3258912134,1895872908,0
2015,360,"IDN",2,458,"MYS","H4",2710,8,172481108,172481108,63449762,0
2015,364,"IRN",1,458,"MYS","H4",2710,8,485328,485328,548924,0
2015,364,"IRN",2,458,"MYS","H4",2710,8,803783,803783,987669,0
2015,372,"IRL",1,442,"LUX","H4",2710,8,1356,1356,25300,0
2015,372,"IRL",2,442,"LUX","H4",2710,8,501800,501800,320650,0
2015,372,"IRL",1,458,"MYS","H4",2710,8,33,33,875,0
2015,376,"ISR",1,442,"LUX","H4",2710,1,NA,1643,3000,4
2015,381,"ITA",1,442,"LUX","H4",2710,8,158505,158505,195403,0
2015,381,"ITA",2,442,"LUX","H4",2710,8,30,30,1326,0
2015,381,"ITA",2,450,"MDG","H4",2710,8,46661,46661,111568,0
2015,381,"ITA",1,458,"MYS","H4",2710,8,41020,41020,54066,0
2015,381,"ITA",2,458,"MYS","H4",2710,8,31376501,31376501,25030925,0
2015,384,"CIV",1,442,"LUX","H4",2710,8,352,352,3470,0
2015,384,"CIV",2,442,"LUX","H4",2710,8,9435,9435,8312,0
2015,384,"CIV",1,458,"MYS","H4",2710,8,1108,1108,8007,0
2015,388,"JAM",1,458,"MYS","H4",2710,8,13,13,33,0
2015,392,"JPN",2,458,"MYS","H4",2707,8,868470,868470,615065,0
2015,392,"JPN",1,458,"MYS","H4",2709,8,725339456,725339456,306237709,6
2015,392,"JPN",2,442,"LUX","H4",2710,8,72928,72928,430530,0
2015,392,"JPN",2,450,"MDG","H4",2710,8,570,570,2380,0
2015,392,"JPN",2,454,"MWI","H4",2710,8,360,360,2099,0
2015,392,"JPN",1,458,"MYS","H4",2710,8,2406275713,2406275713,1044549824,0
2015,392,"JPN",2,458,"MYS","H4",2710,8,248723102,248723102,91999269,0
2015,392,"JPN",2,462,"MDV","H4",2710,8,1413,1413,24709,0
2015,398,"KAZ",1,442,"LUX","H4",2710,8,6,6,1321,0
2015,398,"KAZ",1,458,"MYS","H4",2710,8,220480,220480,278387,0
2015,400,"JOR",1,458,"MYS","H4",2710,8,1698,1698,12892,0
2015,404,"KEN",1,458,"MYS","H4",2707,8,5312,5312,14510,0
2015,404,"KEN",1,442,"LUX","H4",2710,8,31,31,2357,0
2015,404,"KEN",2,450,"MDG","H4",2710,8,60907,60907,60419,0
2015,404,"KEN",2,454,"MWI","H4",2710,8,1916553,1916553,1589692,0
2015,404,"KEN",1,458,"MYS","H4",2710,8,1583267,1583267,2272621,0
2015,404,"KEN",2,458,"MYS","H4",2710,8,915995,915995,682596,0
2015,404,"KEN",2,462,"MDV","H4",2710,8,226479,226479,160375,0
2015,410,"KOR",2,450,"MDG","H4",2707,8,27840,27840,22580,0
2015,410,"KOR",1,458,"MYS","H4",2707,8,6,6,355,0
2015,410,"KOR",2,458,"MYS","H4",2707,8,33936688,33936688,15770822,0
2015,410,"KOR",1,458,"MYS","H4",2709,8,340443218,340443218,154931113,0
2015,410,"KOR",1,442,"LUX","H4",2710,8,116,116,1705,0
2015,410,"KOR",2,450,"MDG","H4",2710,8,40,40,70,0
2015,410,"KOR",2,454,"MWI","H4",2710,8,54700,54700,61200,0
2015,410,"KOR",1,458,"MYS","H4",2710,8,2580256819,2580256819,897365418,0
2015,410,"KOR",2,458,"MYS","H4",2710,8,3419524135,3419524135,1560782646,0
2015,410,"KOR",1,462,"MDV","H4",2710,8,38,38,14,6
2015,410,"KOR",2,462,"MDV","H4",2710,8,51360,51360,72713,0
2015,414,"KWT",1,458,"MYS","H4",2710,8,10442,10442,79903,0
2015,418,"LAO",1,458,"MYS","H4",2710,1,NA,1314,2400,4
2015,422,"LBN",2,454,"MWI","H4",2710,8,3267,3267,8822,0
2015,422,"LBN",1,458,"MYS","H4",2710,8,7811,7811,48148,0
2015,422,"LBN",2,462,"MDV","H4",2710,8,1600,1600,4660,0
2015,428,"LVA",2,450,"MDG","H4",2710,8,5197,5197,10770,0
2015,440,"LTU",1,442,"LUX","H4",2710,8,115,115,2176,0
2015,442,"LUX",1,442,"LUX","H4",2707,8,147,147,433,0
2015,442,"LUX",4,442,"LUX","H4",2707,8,147,147,433,0
2015,442,"LUX",1,442,"LUX","H4",2710,8,10742,10742,23286,0
2015,442,"LUX",4,442,"LUX","H4",2710,8,10742,10742,23286,0
2015,442,"LUX",2,462,"MDV","H4",2710,8,6,6,328,0
2015,446,"MAC",1,442,"LUX","H4",2710,8,10944,10944,18657,0
2015,446,"MAC",1,458,"MYS","H4",2710,8,4554,4554,7079,0
2015,450,"MDG",2,442,"LUX","H4",2710,8,33800,33800,36977,0
2015,450,"MDG",1,458,"MYS","H4",2710,8,20718590,20718590,11264211,0
2015,450,"MDG",2,462,"MDV","H4",2710,8,20217,20217,22873,0
2015,458,"MYS",2,442,"LUX","H4",2710,8,8850,8850,7820,0
2015,458,"MYS",2,450,"MDG","H4",2710,8,455,455,1652,0
2015,458,"MYS",1,458,"MYS","H4",2710,8,11222537,11222537,5482464,0
2015,458,"MYS",4,458,"MYS","H4",2710,8,11222537,11222537,5482464,0
2015,458,"MYS",2,462,"MDV","H4",2710,8,9845812,9845812,6593825,0
2015,462,"MDV",1,458,"MYS","H4",2707,8,4342,4342,5081,6
2015,462,"MDV",1,458,"MYS","H4",2710,8,53904565,53904565,29074474,6
2015,470,"MLT",2,462,"MDV","H4",2710,8,20,20,294,0
2015,480,"MUS",2,450,"MDG","H4",2707,8,179,179,328,0
2015,480,"MUS",3,450,"MDG","H4",2707,8,179,179,328,0
2015,480,"MUS",1,458,"MYS","H4",2707,8,13547,13547,19345,0
2015,480,"MUS",1,450,"MDG","H4",2710,8,4,4,7,6
2015,480,"MUS",2,450,"MDG","H4",2710,8,8293,8293,38654,0
2015,480,"MUS",3,450,"MDG","H4",2710,8,4373,4373,32561,0
2015,480,"MUS",1,458,"MYS","H4",2710,8,99976,99976,121686,6
2015,484,"MEX",1,442,"LUX","H4",2710,1,0,NA,2135,0
2015,484,"MEX",1,458,"MYS","H4",2710,1,0,NA,17692,0
2015,490,"",2,458,"MYS","H4",2707,8,14575028,14575028,6998807,6
2015,490,"",2,450,"MDG","H4",2710,8,1472,1472,731,6
2015,490,"",1,458,"MYS","H4",2710,8,911825364,911825364,380067397,6
2015,490,"",2,458,"MYS","H4",2710,8,1052686037,1052686037,507847578,6
2015,490,"",2,462,"MDV","H4",2710,8,129,129,64,6
2015,504,"MAR",1,442,"LUX","H4",2710,8,2,2,210,0
2015,504,"MAR",1,458,"MYS","H4",2710,8,39290,39290,86733,0
2015,512,"OMN",1,458,"MYS","H4",2710,8,38747,38747,141341,0
2015,512,"OMN",2,458,"MYS","H4",2710,8,36482174,36482174,26773623,0
2015,512,"OMN",3,458,"MYS","H4",2710,8,35763374,35763374,23017704,0
2015,512,"OMN",2,462,"MDV","H4",2710,8,1784403,1784403,7045242,0
2015,512,"OMN",3,462,"MDV","H4",2710,8,656200,656200,1510608,0
2015,516,"NAM",2,458,"MYS","H4",2709,8,4884,4884,18833,0
2015,516,"NAM",2,454,"MWI","H4",2710,8,87964,87964,182637,0
2015,516,"NAM",2,458,"MYS","H4",2710,8,976564,976564,580844,0
2015,524,"NPL",1,458,"MYS","H4",2707,8,14530,14530,18225,0
2015,524,"NPL",1,458,"MYS","H4",2710,8,496158,496158,921720,6
2015,528,"NLD",1,442,"LUX","H4",2707,8,59576,59576,59655,0
2015,528,"NLD",2,442,"LUX","H4",2707,8,14901,14901,14976,0
2015,528,"NLD",2,450,"MDG","H4",2707,8,3,3,4,0
2015,528,"NLD",1,458,"MYS","H4",2707,8,505,505,769,0
2015,528,"NLD",2,458,"MYS","H4",2707,8,249922013,249922013,126203334,0
2015,528,"NLD",1,442,"LUX","H4",2709,8,64479,64479,45770,0
2015,528,"NLD",2,450,"MDG","H4",2710,8,144348,144348,191126,6
2015,528,"NLD",1,454,"MWI","H4",2710,8,13,13,7,6
2015,528,"NLD",2,454,"MWI","H4",2710,8,611,611,2070,6
2015,528,"NLD",1,458,"MYS","H4",2710,8,22105,22105,17931,6
2015,528,"NLD",2,458,"MYS","H4",2710,8,63460314,63460314,20942492,6
2015,528,"NLD",2,462,"MDV","H4",2710,8,188,188,107,6
2015,528,"NLD",2,442,"LUX","H4",2709,8,38545,38545,26507,0
2015,528,"NLD",1,450,"MDG","H4",2709,8,36,36,25,0
2015,528,"NLD",1,458,"MYS","H4",2709,8,6843,6843,4582,0
2015,528,"NLD",1,442,"LUX","H4",2710,8,1248779,1248779,814452,6
2015,528,"NLD",2,442,"LUX","H4",2710,8,182112085,182112085,95118828,6
2015,528,"NLD",1,450,"MDG","H4",2710,8,160,160,412,6
2015,540,"NCL",1,458,"MYS","H4",2710,8,371268426,371268426,153959542,0
2015,554,"NZL",1,458,"MYS","H4",2709,8,916419000,916419000,415815743,0
2015,554,"NZL",1,442,"LUX","H4",2710,8,71,71,602,6
2015,554,"NZL",1,458,"MYS","H4",2710,8,7663193,7663193,10112894,0
2015,554,"NZL",2,458,"MYS","H4",2710,8,1080,0,7363,0
2015,554,"NZL",3,458,"MYS","H4",2710,8,0,0,30,0
2015,554,"NZL",2,462,"MDV","H4",2710,8,42,42,957,0
2015,558,"NIC",2,442,"LUX","H4",2710,8,20,20,18,0
2015,562,"NER",1,458,"MYS","H4",2710,8,419982,419982,327916,0
2015,566,"NGA",2,458,"MYS","H4",2709,8,515201066,515201066,197074300,6
2015,566,"NGA",1,458,"MYS","H4",2710,8,401595,401595,381644,6
2015,579,"NOR",1,442,"LUX","H4",2710,8,69220,69220,216993,0
2015,579,"NOR",1,458,"MYS","H4",2710,8,18,18,181,0
2015,579,"NOR",2,458,"MYS","H4",2710,8,2326,2326,72754,0
2015,586,"PAK",1,442,"LUX","H4",2710,8,2000,2000,1938,0
2015,586,"PAK",2,454,"MWI","H4",2710,8,1000,1000,1333,0
2015,586,"PAK",1,458,"MYS","H4",2710,8,358653008,358653008,111265325,0
2015,604,"PER",1,442,"LUX","H4",2710,8,1,1,212,0
2015,608,"PHL",1,458,"MYS","H2",2707,8,60240,60240,28536,0
2015,608,"PHL",1,458,"MYS","H2",2709,8,849420324,849420324,383038935,0
2015,608,"PHL",2,458,"MYS","H2",2709,8,15915,15915,30904,0
2015,608,"PHL",1,458,"MYS","H2",2710,8,420713897,420713897,146331922,0
2015,608,"PHL",2,458,"MYS","H2",2710,8,282718885,282718885,108187619,0
2015,616,"POL",2,442,"LUX","H4",2707,8,915,915,1643,0
2015,616,"POL",1,442,"LUX","H4",2710,8,826,826,1175,0
2015,616,"POL",2,442,"LUX","H4",2710,8,14846,14846,105496,0
2015,616,"POL",2,450,"MDG","H4",2710,8,48,48,69,0
2015,616,"POL",1,458,"MYS","H4",2710,8,88,88,638,6
2015,616,"POL",2,458,"MYS","H4",2710,8,39806,39806,76404,0
2015,620,"PRT",1,442,"LUX","H4",2710,8,41,41,1075,0
2015,620,"PRT",2,442,"LUX","H4",2710,8,165,165,408,0
2015,620,"PRT",2,450,"MDG","H4",2710,8,281410,281410,232966,0
2015,620,"PRT",2,454,"MWI","H4",2710,8,58044,58044,137087,0
2015,634,"QAT",2,458,"MYS","H4",2707,8,100,100,1963,0
2015,634,"QAT",2,458,"MYS","H4",2709,8,763543980,763543980,304535900,0
2015,634,"QAT",1,458,"MYS","H4",2710,8,22886,22886,58432,0
2015,634,"QAT",2,458,"MYS","H4",2710,8,27542662,27542662,14623062,0
2015,642,"ROU",1,442,"LUX","H4",2710,8,10552,10552,33177,0
2015,643,"RUS",1,458,"MYS","H4",2707,8,207,207,4039,0
2015,643,"RUS",2,458,"MYS","H4",2709,8,354852052,354852052,145320531,0
2015,643,"RUS",2,442,"LUX","H4",2710,8,1994,1994,2014,0
2015,643,"RUS",1,458,"MYS","H4",2710,8,6434173,6434173,7207506,0
2015,643,"RUS",2,458,"MYS","H4",2710,8,150795448,150795448,47341434,6
2015,686,"SEN",1,458,"MYS","H4",2710,8,16264662,16264662,7678947,0
2015,688,"SRB",2,442,"LUX","H4",2710,8,1414,1414,1010,0
2015,690,"SYC",1,458,"MYS","H3",2710,8,50,50,82,0
2015,699,"IND",1,458,"MYS","H4",2707,8,12994000,12994000,5529337,0
2015,699,"IND",2,458,"MYS","H4",2707,8,24,24,48,0
2015,699,"IND",2,462,"MDV","H4",2707,8,14,14,111,0
2015,699,"IND",1,458,"MYS","H4",2709,8,3133629992,3133629992,1430933895,0
2015,699,"IND",1,442,"LUX","H4",2710,8,2083,2083,1312,6
2015,699,"IND",2,450,"MDG","H4",2710,8,42056570,42056570,30540916,6
2015,699,"IND",2,454,"MWI","H4",2710,8,42258,42258,40250,6
2015,699,"IND",1,458,"MYS","H4",2710,8,256615000,256615000,154169144,0
2015,699,"IND",2,458,"MYS","H4",2710,8,962098085,962098085,475456269,6
2015,699,"IND",1,462,"MDV","H4",2710,8,54000,54000,15924,0
2015,699,"IND",2,462,"MDV","H4",2710,8,5726834,5726834,1949766,6
2015,702,"SGP",1,458,"MYS","H4",2707,8,8334370,8334370,5080390,0
2015,702,"SGP",2,458,"MYS","H4",2707,8,7093070,7093070,7541946,0
2015,702,"SGP",2,462,"MDV","H4",2707,8,360,360,930,0
2015,702,"SGP",1,458,"MYS","H4",2709,8,1080460000,1080460000,475974236,0
2015,702,"SGP",2,458,"MYS","H4",2709,8,14360,14360,23689,0
2015,702,"SGP",1,450,"MDG","H4",2710,8,4,4,192,0
2015,702,"SGP",2,450,"MDG","H4",2710,8,62060840,62060840,28790796,0
2015,702,"SGP",1,458,"MYS","H4",2710,8,16447394460,16447394460,5952999935,0
2015,702,"SGP",2,458,"MYS","H4",2710,8,22281985170,22281985170,10681768156,0
2015,702,"SGP",2,462,"MDV","H4",2710,8,59425510,59425510,32241186,0
2015,703,"SVK",1,442,"LUX","H4",2710,8,5,5,83,0
2015,704,"VNM",1,458,"MYS","H4",2707,1,NA,59467,69113,4
2015,704,"VNM",1,458,"MYS","H4",2709,8,5607237,5607237,2567657,6
2015,704,"VNM",2,458,"MYS","H4",2709,8,1487659904,1487659904,604034567,0
2015,704,"VNM",1,458,"MYS","H4",2710,1,NA,706041160,387191577,4
2015,704,"VNM",2,458,"MYS","H4",2710,1,NA,48137260,25286440,0
2015,705,"SVN",2,442,"LUX","H4",2710,8,2004,2004,1804,0
2015,705,"SVN",2,458,"MYS","H4",2710,8,14560,14560,47388,0
2015,705,"SVN",2,462,"MDV","H4",2710,8,63,63,102,0
2015,710,"ZAF",2,450,"MDG","H4",2707,8,11,11,160,0
2015,710,"ZAF",2,454,"MWI","H4",2707,8,306465,306465,159544,0
2015,710,"ZAF",2,458,"MYS","H4",2707,8,400732,400732,701976,0
2015,710,"ZAF",2,454,"MWI","H4",2709,8,50,50,35,0
2015,710,"ZAF",2,442,"LUX","H4",2710,8,634268,634268,89736,0
2015,710,"ZAF",1,450,"MDG","H4",2710,8,1089640,1089640,229886,0
2015,710,"ZAF",2,450,"MDG","H4",2710,8,8801322,8801322,9164672,0
2015,710,"ZAF",2,454,"MWI","H4",2710,8,3672196,3672196,5490188,6
2015,710,"ZAF",1,458,"MYS","H4",2710,8,120433790,120433790,79686191,0
2015,710,"ZAF",2,458,"MYS","H4",2710,8,1234033,1234033,1719819,0
2015,716,"ZWE",1,458,"MYS","H4",2710,8,40655,40655,100899,0
2015,724,"ESP",2,442,"LUX","H4",2707,8,200,200,549,0
2015,724,"ESP",2,458,"MYS","H4",2707,8,435360,435360,851898,0
2015,724,"ESP",1,458,"MYS","H4",2709,8,2,2,93,0
2015,724,"ESP",1,442,"LUX","H4",2710,8,26705,26705,31098,0
2015,724,"ESP",2,442,"LUX","H4",2710,8,2921,2921,8037,0
2015,724,"ESP",1,458,"MYS","H4",2710,8,50228,50228,50923,0
2015,724,"ESP",2,458,"MYS","H4",2710,8,1682098,1682098,1930012,0
2015,729,"SDN",1,458,"MYS","H3",2710,8,586417,586417,1530199,0
2015,740,"SUR",1,458,"MYS","H3",2710,8,4027,4027,5868,0
2015,752,"SWE",1,442,"LUX","H4",2710,8,2490,2490,1422,6
2015,752,"SWE",2,442,"LUX","H4",2710,8,43337,43337,48031,6
2015,752,"SWE",1,458,"MYS","H4",2710,8,197,197,118,6
2015,752,"SWE",2,458,"MYS","H4",2710,8,373545,373545,525742,6
2015,757,"CHE",2,442,"LUX","H4",2710,8,1552493,1552493,955135,6
2015,757,"CHE",1,458,"MYS","H4",2710,8,157620,157620,156054,0
2015,757,"CHE",2,458,"MYS","H4",2710,8,20390,20390,109673,6
2015,764,"THA",1,458,"MYS","H4",2707,8,59300388,59300388,17613793,0
2015,764,"THA",2,458,"MYS","H4",2707,8,119952669,119952669,68840710,0
2015,764,"THA",1,458,"MYS","H4",2709,1,0,NA,2231328631,6
2015,764,"THA",2,458,"MYS","H4",2709,1,0,NA,3193818,6
2015,764,"THA",1,442,"LUX","H4",2710,8,11,11,798,6
2015,764,"THA",1,458,"MYS","H4",2710,8,180543368,180543368,184718741,0
